,Date (HE),Price ($),30Ravg ($),AIL Demand (MW)
26547,2018-04-16 05:00:00,31.74,40.66,8632.0
26548,2018-04-16 06:00:00,31.75,40.66,8797.0
26549,2018-04-16 07:00:00,39.29,40.67,9256.0
26550,2018-04-16 08:00:00,34.91,40.67,9553.0
26551,2018-04-16 09:00:00,44.26,40.69,9726.0
26552,2018-04-16 10:00:00,54.57,40.71,9913.0
26553,2018-04-16 11:00:00,104.75,40.81,10048.0
26554,2018-04-16 12:00:00,51.19,40.84,10028.0
26555,2018-04-16 13:00:00,42.43,40.85,9981.0
26556,2018-04-16 14:00:00,33.6,40.85,10020.0
26557,2018-04-16 15:00:00,38.65,40.85,10036.0
26558,2018-04-16 16:00:00,46.2,40.87,10021.0
26559,2018-04-16 17:00:00,74.65,40.93,10125.0
26560,2018-04-16 18:00:00,85.79,41.0,10122.0
26561,2018-04-16 19:00:00,74.46,41.06,9932.0
26562,2018-04-16 20:00:00,46.17,41.08,9848.0
26563,2018-04-16 21:00:00,46.06,41.09,9877.0
26564,2018-04-16 22:00:00,44.88,41.11,9860.0
26565,2018-04-16 23:00:00,32.55,41.11,9496.0
26566,2018-04-16 00:00:00,31.75,41.11,9131.0
26567,2018-04-17 01:00:00,28.1,41.11,8904.0
26568,2018-04-17 02:00:00,27.18,41.1,8739.0
26569,2018-04-17 03:00:00,27.18,41.1,8690.0
26570,2018-04-17 04:00:00,27.18,41.1,8653.0
26571,2018-04-17 05:00:00,27.17,41.1,8675.0
26572,2018-04-17 06:00:00,27.18,41.09,8775.0
26573,2018-04-17 07:00:00,30.9,41.09,9153.0
26574,2018-04-17 08:00:00,31.74,41.09,9456.0
26575,2018-04-17 09:00:00,31.74,41.09,9603.0
26576,2018-04-17 10:00:00,31.74,41.09,9658.0
26577,2018-04-17 11:00:00,31.74,41.09,9725.0
26578,2018-04-17 12:00:00,31.74,41.09,9732.0
26579,2018-04-17 13:00:00,31.75,41.09,9744.0
26580,2018-04-17 14:00:00,31.75,41.09,9721.0
26581,2018-04-17 15:00:00,31.74,41.09,9676.0
26582,2018-04-17 16:00:00,31.74,41.09,9633.0
26583,2018-04-17 17:00:00,31.75,41.09,9627.0
26584,2018-04-17 18:00:00,31.75,41.09,9590.0
26585,2018-04-17 19:00:00,31.74,41.08,9421.0
26586,2018-04-17 20:00:00,31.74,41.08,9329.0
26587,2018-04-17 21:00:00,31.98,41.08,9464.0
26588,2018-04-17 22:00:00,33.25,41.08,9555.0
26589,2018-04-17 23:00:00,31.75,41.07,9233.0
26590,2018-04-17 00:00:00,31.74,41.07,8897.0
26591,2018-04-18 01:00:00,29.39,41.07,8647.0
26592,2018-04-18 02:00:00,27.19,41.06,8579.0
26593,2018-04-18 03:00:00,27.18,41.05,8530.0
26594,2018-04-18 04:00:00,27.18,41.05,8515.0
26595,2018-04-18 05:00:00,27.18,41.04,8548.0
26596,2018-04-18 06:00:00,28.02,41.04,8733.0
26597,2018-04-18 07:00:00,27.19,41.03,9050.0
26598,2018-04-18 08:00:00,31.74,41.02,9341.0
26599,2018-04-18 09:00:00,31.75,41.01,9472.0
26600,2018-04-18 10:00:00,31.74,41.01,9512.0
26601,2018-04-18 11:00:00,31.74,41.0,9498.0
26602,2018-04-18 12:00:00,32.83,40.99,9481.0
26603,2018-04-18 13:00:00,33.25,40.99,9445.0
26604,2018-04-18 14:00:00,39.86,41.0,9476.0
26605,2018-04-18 15:00:00,38.03,41.0,9447.0
26606,2018-04-18 16:00:00,36.14,41.0,9447.0
26607,2018-04-18 17:00:00,33.88,40.99,9458.0
26608,2018-04-18 18:00:00,34.7,41.0,9417.0
26609,2018-04-18 19:00:00,36.14,41.0,9236.0
26610,2018-04-18 20:00:00,33.36,41.0,9135.0
26611,2018-04-18 21:00:00,37.75,41.01,9234.0
26612,2018-04-18 22:00:00,38.64,41.02,9372.0
26613,2018-04-18 23:00:00,33.26,41.02,9094.0
26614,2018-04-18 00:00:00,31.75,41.02,8805.0
26615,2018-04-19 01:00:00,31.74,41.03,8610.0
26616,2018-04-19 02:00:00,27.19,41.03,8536.0
26617,2018-04-19 03:00:00,27.19,41.03,8478.0
26618,2018-04-19 04:00:00,27.19,41.03,8496.0
26619,2018-04-19 05:00:00,27.19,41.03,8567.0
26620,2018-04-19 06:00:00,31.74,41.03,8786.0
26621,2018-04-19 07:00:00,36.74,41.03,9115.0
26622,2018-04-19 08:00:00,41.11,41.04,9411.0
26623,2018-04-19 09:00:00,34.83,41.04,9579.0
26624,2018-04-19 10:00:00,33.99,41.04,9635.0
26625,2018-04-19 11:00:00,33.26,41.04,9649.0
26626,2018-04-19 12:00:00,33.26,41.04,9621.0
26627,2018-04-19 13:00:00,31.98,41.04,9573.0
26628,2018-04-19 14:00:00,33.25,41.04,9561.0
26629,2018-04-19 15:00:00,33.25,41.04,9533.0
26630,2018-04-19 16:00:00,33.26,41.04,9545.0
26631,2018-04-19 17:00:00,33.26,41.04,9559.0
26632,2018-04-19 18:00:00,32.78,41.04,9516.0
26633,2018-04-19 19:00:00,31.88,41.04,9351.0
26634,2018-04-19 20:00:00,31.68,41.04,9263.0
26635,2018-04-19 21:00:00,31.06,41.03,9211.0
26636,2018-04-19 22:00:00,29.64,41.03,9331.0
26637,2018-04-19 23:00:00,27.18,41.02,9118.0
26638,2018-04-19 00:00:00,27.09,41.02,8782.0
26639,2018-04-21 01:00:00,27.16,40.87,8494.0
26640,2018-04-21 02:00:00,27.1,40.86,8353.0
26641,2018-04-21 03:00:00,27.17,40.85,8327.0
26642,2018-04-21 04:00:00,27.15,40.84,8291.0
26643,2018-04-21 05:00:00,27.16,40.83,8304.0
26644,2018-04-21 06:00:00,27.17,40.83,8373.0
26645,2018-04-21 07:00:00,27.16,40.82,8502.0
26646,2018-04-21 08:00:00,26.45,40.8,8611.0
26647,2018-04-21 09:00:00,27.14,40.79,8864.0
26648,2018-04-21 10:00:00,27.18,40.78,9070.0
26649,2018-04-21 11:00:00,27.18,40.75,9225.0
26650,2018-04-21 12:00:00,27.19,40.73,9333.0
26651,2018-04-21 13:00:00,27.57,40.71,9360.0
26652,2018-04-21 14:00:00,31.75,40.71,9288.0
26653,2018-04-21 15:00:00,32.79,40.7,9242.0
26654,2018-04-21 16:00:00,33.73,40.69,9201.0
26655,2018-04-21 17:00:00,31.75,40.68,9227.0
26656,2018-04-21 18:00:00,27.71,40.67,9275.0
26657,2018-04-21 19:00:00,27.17,40.66,9168.0
26658,2018-04-21 20:00:00,27.16,40.63,9086.0
26659,2018-04-21 21:00:00,27.18,40.61,9126.0
26660,2018-04-21 22:00:00,27.18,40.6,9254.0
26661,2018-04-21 23:00:00,27.17,40.59,9112.0
26662,2018-04-21 00:00:00,27.16,40.58,8877.0
26663,2018-04-22 01:00:00,27.17,40.57,8637.0
26664,2018-04-22 02:00:00,27.01,40.56,8466.0
26665,2018-04-22 03:00:00,25.92,40.55,8365.0
26666,2018-04-22 04:00:00,25.65,40.55,8352.0
26667,2018-04-22 05:00:00,27.14,40.55,8350.0
26668,2018-04-22 06:00:00,27.15,40.55,8361.0
26669,2018-04-22 07:00:00,27.15,40.54,8393.0
26670,2018-04-22 08:00:00,28.0,40.53,8506.0
26671,2018-04-22 09:00:00,29.59,40.53,8775.0
26672,2018-04-22 10:00:00,29.39,40.52,8974.0
26673,2018-04-22 11:00:00,31.75,40.52,9098.0
26674,2018-04-22 12:00:00,31.75,40.51,9164.0
26675,2018-04-22 13:00:00,31.75,40.51,9155.0
26676,2018-04-22 14:00:00,31.74,40.5,9068.0
26677,2018-04-22 15:00:00,31.74,40.5,9024.0
26678,2018-04-22 16:00:00,31.75,40.5,9040.0
26679,2018-04-22 17:00:00,32.2,40.5,9148.0
26680,2018-04-22 18:00:00,36.34,40.5,9238.0
26681,2018-04-22 19:00:00,32.54,40.5,9177.0
26682,2018-04-22 20:00:00,33.26,40.5,9138.0
26683,2018-04-22 21:00:00,33.26,40.5,9146.0
26684,2018-04-22 22:00:00,42.52,40.51,9380.0
26685,2018-04-22 23:00:00,33.13,40.51,9146.0
26686,2018-04-22 00:00:00,33.24,40.51,8832.0
26687,2018-04-23 01:00:00,31.75,40.51,8607.0
26688,2018-04-23 02:00:00,31.74,40.51,8486.0
26689,2018-04-23 03:00:00,28.33,40.51,8438.0
26690,2018-04-23 04:00:00,27.19,40.5,8401.0
26691,2018-04-23 05:00:00,28.4,40.5,8473.0
26692,2018-04-23 06:00:00,32.5,40.5,8725.0
26693,2018-04-23 07:00:00,33.26,40.5,9064.0
26694,2018-04-23 08:00:00,36.32,40.5,9366.0
26695,2018-04-23 09:00:00,46.04,40.52,9525.0
26696,2018-04-23 10:00:00,45.99,40.54,9607.0
26697,2018-04-23 11:00:00,46.06,40.55,9659.0
26698,2018-04-23 12:00:00,46.11,40.57,9640.0
26699,2018-04-23 13:00:00,71.5,40.62,9579.0
26700,2018-04-23 14:00:00,91.85,40.7,9555.0
26701,2018-04-23 15:00:00,46.06,40.72,9546.0
26702,2018-04-23 16:00:00,45.16,40.74,9522.0
26703,2018-04-23 17:00:00,46.06,40.75,9551.0
26704,2018-04-23 18:00:00,45.9,40.77,9485.0
26705,2018-04-23 19:00:00,40.02,40.78,9321.0
26706,2018-04-23 20:00:00,40.0,40.79,9194.0
26707,2018-04-23 21:00:00,39.17,40.8,9185.0
26708,2018-04-23 22:00:00,33.26,40.79,9265.0
26709,2018-04-23 23:00:00,32.38,40.79,9009.0
26710,2018-04-23 00:00:00,27.18,40.78,8622.0
26711,2018-04-24 01:00:00,26.77,40.78,8421.0
26712,2018-04-24 02:00:00,26.59,40.77,8345.0
26713,2018-04-24 03:00:00,25.1,40.77,8251.0
26714,2018-04-24 04:00:00,25.18,40.77,8232.0
26715,2018-04-24 05:00:00,26.68,40.76,8303.0
26716,2018-04-24 06:00:00,27.78,40.76,8518.0
26717,2018-04-24 07:00:00,31.74,40.76,8829.0
26718,2018-04-24 08:00:00,31.75,40.76,9172.0
26719,2018-04-24 09:00:00,32.58,40.76,9343.0
26720,2018-04-24 10:00:00,32.94,40.76,9447.0
26721,2018-04-24 11:00:00,31.75,40.76,9506.0
26722,2018-04-24 12:00:00,31.75,40.76,9503.0
26723,2018-04-24 13:00:00,31.74,40.76,9432.0
26724,2018-04-24 14:00:00,31.74,40.76,9444.0
26725,2018-04-24 15:00:00,31.74,40.76,9429.0
26726,2018-04-24 16:00:00,31.74,40.76,9485.0
26727,2018-04-24 17:00:00,31.72,40.76,9502.0
26728,2018-04-24 18:00:00,31.75,40.76,9449.0
26729,2018-04-24 19:00:00,27.49,40.75,9260.0
26730,2018-04-24 20:00:00,28.32,40.75,9179.0
26731,2018-04-24 21:00:00,31.74,40.75,9220.0
26732,2018-04-24 22:00:00,30.91,40.75,9225.0
26733,2018-04-24 23:00:00,27.08,40.74,8917.0
26734,2018-04-24 00:00:00,20.27,40.73,8627.0
26735,2018-04-25 01:00:00,16.92,40.72,8435.0
26736,2018-04-25 02:00:00,21.09,40.71,8313.0
26737,2018-04-25 03:00:00,18.26,40.7,8277.0
26738,2018-04-25 04:00:00,25.06,40.7,8245.0
26739,2018-04-25 05:00:00,23.93,40.7,8262.0
26740,2018-04-25 06:00:00,24.31,40.7,8472.0
26741,2018-04-25 07:00:00,28.09,40.7,8776.0
26742,2018-04-25 08:00:00,26.83,40.7,9185.0
26743,2018-04-25 09:00:00,27.83,40.69,9354.0
26744,2018-04-25 10:00:00,26.89,40.69,9444.0
26745,2018-04-25 11:00:00,30.41,40.69,9482.0
26746,2018-04-25 12:00:00,30.7,40.69,9453.0
26747,2018-04-25 13:00:00,31.74,40.69,9364.0
26748,2018-04-25 14:00:00,31.95,40.69,9461.0
26749,2018-04-25 15:00:00,33.26,40.69,9479.0
26750,2018-04-25 16:00:00,33.26,40.69,9523.0
26751,2018-04-25 17:00:00,38.12,40.7,9572.0
26752,2018-04-25 18:00:00,33.89,40.7,9508.0
26753,2018-04-25 19:00:00,32.46,40.71,9305.0
26754,2018-04-25 20:00:00,33.03,40.72,9249.0
26755,2018-04-25 21:00:00,35.94,40.72,9191.0
26756,2018-04-25 22:00:00,41.95,40.74,9293.0
26757,2018-04-25 23:00:00,31.89,40.75,8984.0
26758,2018-04-25 00:00:00,30.72,40.75,8634.0
26759,2018-04-26 01:00:00,27.08,40.75,8401.0
26760,2018-04-26 02:00:00,26.74,40.75,8311.0
26761,2018-04-26 03:00:00,25.69,40.76,8279.0
26762,2018-04-26 04:00:00,26.0,40.75,8248.0
26763,2018-04-26 05:00:00,26.0,40.75,8279.0
26764,2018-04-26 06:00:00,26.85,40.75,8444.0
26765,2018-04-26 07:00:00,27.94,40.74,8736.0
26766,2018-04-26 08:00:00,30.69,40.74,9114.0
26767,2018-04-26 09:00:00,34.04,40.75,9287.0
26768,2018-04-26 10:00:00,36.25,40.76,9448.0
26769,2018-04-26 11:00:00,37.0,40.76,9513.0
26770,2018-04-26 12:00:00,43.29,40.78,9527.0
26771,2018-04-26 13:00:00,46.0,40.8,9601.0
26772,2018-04-26 14:00:00,45.9,40.82,9641.0
26773,2018-04-26 15:00:00,45.29,40.85,9638.0
26774,2018-04-26 16:00:00,44.57,40.88,9572.0
26775,2018-04-26 17:00:00,44.9,40.91,9582.0
26776,2018-04-26 18:00:00,43.47,40.93,9517.0
26777,2018-04-26 19:00:00,38.99,40.95,9289.0
26778,2018-04-26 20:00:00,32.37,40.95,9152.0
26779,2018-04-26 21:00:00,31.74,40.95,9026.0
26780,2018-04-26 22:00:00,31.74,40.95,9121.0
26781,2018-04-26 23:00:00,31.69,40.94,8881.0
26782,2018-04-26 00:00:00,30.1,40.94,8566.0
26783,2018-04-27 01:00:00,27.18,40.94,8326.0
26784,2018-04-27 02:00:00,27.18,40.93,8214.0
26785,2018-04-27 03:00:00,27.18,40.92,8119.0
26786,2018-04-27 04:00:00,27.14,40.92,8087.0
26787,2018-04-27 05:00:00,27.11,40.91,8125.0
26788,2018-04-27 06:00:00,29.97,40.91,8316.0
26789,2018-04-27 07:00:00,30.4,40.9,8570.0
26790,2018-04-27 08:00:00,30.12,40.9,8938.0
26791,2018-04-27 09:00:00,30.9,40.89,9127.0
26792,2018-04-27 10:00:00,31.74,40.89,9262.0
26793,2018-04-27 11:00:00,31.75,40.89,9376.0
26794,2018-04-27 12:00:00,31.75,40.89,9421.0
26795,2018-04-27 13:00:00,31.75,40.89,9464.0
26796,2018-04-27 14:00:00,31.75,40.89,9515.0
26797,2018-04-27 15:00:00,32.56,40.89,9561.0
26798,2018-04-27 16:00:00,33.26,40.89,9586.0
26799,2018-04-27 17:00:00,33.26,40.89,9601.0
26800,2018-04-27 18:00:00,33.16,40.9,9526.0
26801,2018-04-27 19:00:00,31.75,40.89,9284.0
26802,2018-04-27 20:00:00,31.68,40.89,9073.0
26803,2018-04-27 21:00:00,28.87,40.88,9019.0
26804,2018-04-27 22:00:00,29.84,40.87,9100.0
26805,2018-04-27 23:00:00,30.0,40.87,8902.0
26806,2018-04-27 00:00:00,27.18,40.86,8603.0
26807,2018-04-28 01:00:00,26.98,40.86,8374.0
26808,2018-04-28 02:00:00,25.7,40.86,8248.0
26809,2018-04-28 03:00:00,25.7,40.85,8148.0
26810,2018-04-28 04:00:00,25.89,40.85,8095.0
26811,2018-04-28 05:00:00,26.4,40.85,8076.0
26812,2018-04-28 06:00:00,26.98,40.84,8128.0
26813,2018-04-28 07:00:00,26.99,40.83,8063.0
26814,2018-04-28 08:00:00,26.39,40.82,8243.0
26815,2018-04-28 09:00:00,27.16,40.81,8498.0
26816,2018-04-28 10:00:00,33.01,40.81,8711.0
26817,2018-04-28 11:00:00,33.26,40.81,8858.0
26818,2018-04-28 12:00:00,37.28,40.81,8948.0
26819,2018-04-28 13:00:00,40.44,40.82,8993.0
26820,2018-04-28 14:00:00,33.25,40.82,8993.0
26821,2018-04-28 15:00:00,33.26,40.82,9052.0
26822,2018-04-28 16:00:00,32.73,40.82,9151.0
26823,2018-04-28 17:00:00,31.71,40.82,9203.0
26824,2018-04-28 18:00:00,31.75,40.82,9219.0
26825,2018-04-28 19:00:00,27.53,40.81,9172.0
26826,2018-04-28 20:00:00,27.17,40.8,9029.0
26827,2018-04-28 21:00:00,27.14,40.79,8968.0
26828,2018-04-28 22:00:00,27.17,40.78,9076.0
26829,2018-04-28 23:00:00,27.02,40.78,8911.0
26830,2018-04-28 00:00:00,26.93,40.77,8606.0
26831,2018-04-29 01:00:00,25.24,40.76,8414.0
26832,2018-04-29 02:00:00,10.36,40.74,8283.0
26833,2018-04-29 03:00:00,0.0,40.7,8184.0
26834,2018-04-29 04:00:00,0.0,40.66,8140.0
26835,2018-04-29 05:00:00,0.0,40.63,8145.0
26836,2018-04-29 06:00:00,0.0,40.59,8199.0
26837,2018-04-29 07:00:00,0.0,40.55,8226.0
26838,2018-04-29 08:00:00,0.0,40.51,8357.0
26839,2018-04-29 09:00:00,4.85,40.48,8598.0
26840,2018-04-29 10:00:00,21.84,40.47,8798.0
26841,2018-04-29 11:00:00,25.91,40.47,8975.0
26842,2018-04-29 12:00:00,27.15,40.47,9087.0
26843,2018-04-29 13:00:00,27.19,40.47,9090.0
26844,2018-04-29 14:00:00,27.18,40.47,9040.0
26845,2018-04-29 15:00:00,27.19,40.47,8997.0
26846,2018-04-29 16:00:00,27.18,40.47,9009.0
26847,2018-04-29 17:00:00,27.18,40.46,9069.0
26848,2018-04-29 18:00:00,27.19,40.46,9144.0
26849,2018-04-29 19:00:00,27.18,40.45,9053.0
26850,2018-04-29 20:00:00,30.96,40.45,9055.0
26851,2018-04-29 21:00:00,30.1,40.45,9035.0
26852,2018-04-29 22:00:00,31.75,40.45,9105.0
26853,2018-04-29 23:00:00,30.61,40.45,8861.0
26854,2018-04-29 00:00:00,29.47,40.44,8528.0
26855,2018-04-30 01:00:00,27.19,40.44,8341.0
26856,2018-04-30 02:00:00,27.19,40.43,8186.0
26857,2018-04-30 03:00:00,27.18,40.43,8092.0
26858,2018-04-30 04:00:00,27.18,40.43,8032.0
26859,2018-04-30 05:00:00,27.18,40.43,8098.0
26860,2018-04-30 06:00:00,28.2,40.43,8267.0
26861,2018-04-30 07:00:00,30.56,40.43,8624.0
26862,2018-04-30 08:00:00,33.31,40.43,9088.0
26863,2018-04-30 09:00:00,47.4,40.45,9305.0
26864,2018-04-30 10:00:00,42.9,40.46,9370.0
26865,2018-04-30 11:00:00,40.62,40.47,9400.0
26866,2018-04-30 12:00:00,42.73,40.49,9429.0
26867,2018-04-30 13:00:00,40.89,40.5,9389.0
26868,2018-04-30 14:00:00,42.82,40.51,9368.0
26869,2018-04-30 15:00:00,41.47,40.52,9338.0
26870,2018-04-30 16:00:00,40.51,40.53,9312.0
26871,2018-04-30 17:00:00,41.14,40.55,9361.0
26872,2018-04-30 18:00:00,41.35,40.56,9370.0
26873,2018-04-30 19:00:00,34.78,40.56,9213.0
26874,2018-04-30 20:00:00,35.42,40.57,9102.0
26875,2018-04-30 21:00:00,32.15,40.57,9056.0
26876,2018-04-30 22:00:00,30.0,40.56,9173.0
26877,2018-04-30 23:00:00,27.64,40.56,8910.0
26878,2018-04-30 00:00:00,24.39,40.55,8531.0
26879,2018-05-01 01:00:00,8.52,40.51,8345.0
26880,2018-05-01 02:00:00,0.0,40.47,8233.0
26881,2018-05-01 03:00:00,0.0,40.42,8135.0
26882,2018-05-01 04:00:00,0.0,40.38,8059.0
26883,2018-05-01 05:00:00,0.0,40.33,8122.0
26884,2018-05-01 06:00:00,11.28,40.3,8283.0
26885,2018-05-01 07:00:00,20.6,40.28,8576.0
26886,2018-05-01 08:00:00,26.97,40.27,8933.0
26887,2018-05-01 09:00:00,27.11,40.26,9138.0
26888,2018-05-01 10:00:00,27.18,40.26,9260.0
26889,2018-05-01 11:00:00,27.1,40.24,9323.0
26890,2018-05-01 12:00:00,27.04,40.23,9318.0
26891,2018-05-01 13:00:00,27.18,40.22,9286.0
26892,2018-05-01 14:00:00,26.96,40.21,9268.0
26893,2018-05-01 15:00:00,27.15,40.2,9233.0
26894,2018-05-01 16:00:00,27.19,40.19,9207.0
26895,2018-05-01 17:00:00,27.18,40.18,9245.0
26896,2018-05-01 18:00:00,28.2,40.17,9212.0
26897,2018-05-01 19:00:00,31.44,40.17,9039.0
26898,2018-05-01 20:00:00,31.74,40.17,8927.0
26899,2018-05-01 21:00:00,31.75,40.17,8896.0
26900,2018-05-01 22:00:00,31.75,40.17,8938.0
26901,2018-05-01 23:00:00,31.74,40.16,8737.0
26902,2018-05-01 00:00:00,27.62,40.16,8407.0
26903,2018-05-02 01:00:00,26.79,40.15,8194.0
26904,2018-05-02 02:00:00,20.11,40.13,8122.0
26905,2018-05-02 03:00:00,14.85,40.11,8074.0
26906,2018-05-02 04:00:00,13.96,40.08,8093.0
26907,2018-05-02 05:00:00,11.29,40.06,8157.0
26908,2018-05-02 06:00:00,13.18,40.03,8319.0
26909,2018-05-02 07:00:00,22.86,40.02,8581.0
26910,2018-05-02 08:00:00,27.08,40.01,8935.0
26911,2018-05-02 09:00:00,31.05,40.0,9131.0
26912,2018-05-02 10:00:00,31.38,39.99,9242.0
26913,2018-05-02 11:00:00,31.6,39.97,9282.0
26914,2018-05-02 12:00:00,37.33,39.96,9284.0
26915,2018-05-02 13:00:00,33.26,39.94,9307.0
26916,2018-05-02 14:00:00,33.26,39.92,9341.0
26917,2018-05-02 15:00:00,33.25,39.9,9360.0
26918,2018-05-02 16:00:00,31.8,39.88,9365.0
26919,2018-05-02 17:00:00,31.75,39.86,9388.0
26920,2018-05-02 18:00:00,31.74,39.84,9314.0
26921,2018-05-02 19:00:00,30.64,39.81,9132.0
26922,2018-05-02 20:00:00,30.13,39.78,9047.0
26923,2018-05-02 21:00:00,27.19,39.74,8981.0
26924,2018-05-02 22:00:00,29.37,39.72,9053.0
26925,2018-05-02 23:00:00,27.13,39.71,8809.0
26926,2018-05-02 00:00:00,26.83,39.7,8473.0
26927,2018-05-03 01:00:00,16.77,39.68,8226.0
26928,2018-05-03 02:00:00,8.77,39.65,8107.0
26929,2018-05-03 03:00:00,11.03,39.62,8055.0
26930,2018-05-03 04:00:00,24.93,39.61,8034.0
26931,2018-05-03 05:00:00,27.18,39.61,8088.0
26932,2018-05-03 06:00:00,27.19,39.6,8292.0
26933,2018-05-03 07:00:00,30.07,39.6,8607.0
26934,2018-05-03 08:00:00,27.19,39.59,8998.0
26935,2018-05-03 09:00:00,31.66,39.57,9235.0
26936,2018-05-03 10:00:00,31.53,39.56,9330.0
26937,2018-05-03 11:00:00,31.74,39.54,9408.0
26938,2018-05-03 12:00:00,31.75,39.5,9446.0
26939,2018-05-03 13:00:00,31.74,39.46,9466.0
26940,2018-05-03 14:00:00,31.74,39.44,9454.0
26941,2018-05-03 15:00:00,27.34,39.42,9417.0
26942,2018-05-03 16:00:00,29.83,39.4,9459.0
26943,2018-05-03 17:00:00,28.3,39.38,9456.0
26944,2018-05-03 18:00:00,27.19,39.37,9411.0
26945,2018-05-03 19:00:00,27.18,39.36,9218.0
26946,2018-05-03 20:00:00,27.19,39.35,9136.0
26947,2018-05-03 21:00:00,27.19,39.32,9093.0
26948,2018-05-03 22:00:00,29.9,39.31,9133.0
26949,2018-05-03 23:00:00,30.1,39.3,8875.0
26950,2018-05-03 00:00:00,27.17,39.29,8532.0
26951,2018-05-04 01:00:00,27.07,39.28,8294.0
26952,2018-05-04 02:00:00,26.59,39.28,8177.0
26953,2018-05-04 03:00:00,24.53,39.26,8127.0
26954,2018-05-04 04:00:00,24.1,39.25,8088.0
26955,2018-05-04 05:00:00,24.43,39.24,8109.0
26956,2018-05-04 06:00:00,26.75,39.23,8261.0
26957,2018-05-04 07:00:00,27.07,39.2,8506.0
26958,2018-05-04 08:00:00,27.18,39.13,8910.0
26959,2018-05-04 09:00:00,29.14,39.08,9154.0
26960,2018-05-04 10:00:00,30.56,39.02,9355.0
26961,2018-05-04 11:00:00,31.75,38.92,9445.0
26962,2018-05-04 12:00:00,31.75,38.56,9475.0
26963,2018-05-04 13:00:00,31.74,38.37,9443.0
26964,2018-05-04 14:00:00,30.17,38.3,9452.0
26965,2018-05-04 15:00:00,27.11,38.25,9439.0
26966,2018-05-04 16:00:00,27.0,38.19,9427.0
26967,2018-05-04 17:00:00,27.12,38.14,9418.0
26968,2018-05-04 18:00:00,28.11,38.11,9348.0
26969,2018-05-04 19:00:00,28.4,38.09,9202.0
26970,2018-05-04 20:00:00,31.26,38.08,9033.0
26971,2018-05-04 21:00:00,29.55,38.05,8986.0
26972,2018-05-04 22:00:00,28.72,38.04,9044.0
26973,2018-05-04 23:00:00,26.78,38.02,8901.0
26974,2018-05-04 00:00:00,27.15,38.0,8600.0
26975,2018-05-05 01:00:00,27.16,37.98,8376.0
26976,2018-05-05 02:00:00,25.77,37.97,8202.0
26977,2018-05-05 03:00:00,11.7,37.94,8101.0
26978,2018-05-05 04:00:00,11.9,37.91,8041.0
26979,2018-05-05 05:00:00,19.92,37.89,7991.0
26980,2018-05-05 06:00:00,25.64,37.88,8027.0
26981,2018-05-05 07:00:00,25.64,37.82,8057.0
26982,2018-05-05 08:00:00,26.83,37.76,8285.0
26983,2018-05-05 09:00:00,28.82,37.71,8564.0
26984,2018-05-05 10:00:00,31.7,37.59,8802.0
26985,2018-05-05 11:00:00,31.74,36.89,8935.0
26986,2018-05-05 12:00:00,31.74,36.61,8976.0
26987,2018-05-05 13:00:00,31.75,36.38,8981.0
26988,2018-05-05 14:00:00,31.74,36.23,8985.0
26989,2018-05-05 15:00:00,31.74,35.84,8956.0
26990,2018-05-05 16:00:00,31.74,35.46,8957.0
26991,2018-05-05 17:00:00,31.74,35.14,8994.0
26992,2018-05-05 18:00:00,31.74,34.82,8993.0
26993,2018-05-05 19:00:00,31.74,34.63,8895.0
26994,2018-05-05 20:00:00,31.74,34.5,8812.0
26995,2018-05-05 21:00:00,27.71,34.2,8738.0
26996,2018-05-05 22:00:00,30.59,34.06,8818.0
26997,2018-05-05 23:00:00,29.5,34.02,8727.0
26998,2018-05-05 00:00:00,28.33,34.0,8472.0
26999,2018-05-06 01:00:00,27.09,33.97,8210.0
27000,2018-05-06 02:00:00,26.98,33.95,8012.0
27001,2018-05-06 03:00:00,24.96,33.92,7904.0
27002,2018-05-06 04:00:00,23.72,33.89,7867.0
27003,2018-05-06 05:00:00,23.24,33.87,7840.0
27004,2018-05-06 06:00:00,23.02,33.84,7819.0
27005,2018-05-06 07:00:00,22.98,33.76,7823.0
27006,2018-05-06 08:00:00,23.61,33.65,8020.0
27007,2018-05-06 09:00:00,27.07,32.98,8280.0
27008,2018-05-06 10:00:00,30.11,32.33,8535.0
27009,2018-05-06 11:00:00,31.27,32.1,8725.0
27010,2018-05-06 12:00:00,31.75,32.05,8853.0
27011,2018-05-06 13:00:00,31.74,31.98,8955.0
27012,2018-05-06 14:00:00,31.74,31.93,8968.0
27013,2018-05-06 15:00:00,31.74,31.9,8976.0
27014,2018-05-06 16:00:00,31.95,31.88,9057.0
27015,2018-05-06 17:00:00,33.26,31.86,9171.0
27016,2018-05-06 18:00:00,33.26,31.85,9216.0
27017,2018-05-06 19:00:00,33.26,31.83,9159.0
27018,2018-05-06 20:00:00,31.75,31.81,9085.0
27019,2018-05-06 21:00:00,31.75,31.79,9000.0
27020,2018-05-06 22:00:00,31.75,31.77,9016.0
27021,2018-05-06 23:00:00,30.28,31.76,8811.0
27022,2018-05-06 00:00:00,27.63,31.74,8446.0
27023,2018-05-07 01:00:00,25.61,31.73,8173.0
27024,2018-05-07 02:00:00,19.56,31.71,8011.0
27025,2018-05-07 03:00:00,14.0,31.69,7959.0
27026,2018-05-07 04:00:00,9.98,31.66,7953.0
27027,2018-05-07 05:00:00,11.39,31.63,7972.0
